"","Date","hour","Account","Channel","Units","month","day","year","Day of Week","weekday","Kwh","PeakHour","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"2381",2014-04-10,16,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,248.329994,1,55,26.1,33,30.04,10,20.7,200,"Scattered Clouds","SSW"
"2382",2014-04-10,17,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,212.249998,1,53.1,27,37,30.03,10,19.6,190,"Scattered Clouds","South"
"2383",2014-04-10,18,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,164.709994,1,51.1,25,36,30.04,10,20.7,200,"Scattered Clouds","SSW"
"2384",2014-04-10,19,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,153.639993,1,48.9,26.1,41,30.04,10,15,200,"Partly Cloudy","SSW"
"2385",2014-04-10,20,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,148.229997,0,48,27,44,30.06,10,19.6,210,"Clear","SSW"
"2386",2014-04-10,21,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,111.079998,0,48,28.9,48,30.04,10,19.6,210,"Clear","SSW"
"2387",2014-04-10,22,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,104.879999,0,48.9,32,52,30.04,10,18.4,220,"Clear","SW"
"2388",2014-04-10,23,26908650026,"MILDRED SCHOOL 1","kWh",4,10,2014,5,1,99.289998,0,48,35.1,61,30.01,10,17.3,210,"Clear","SSW"
"2389",2014-04-11,0,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,98.869999,0,48.1,35.8,62.5,30.02,10,16.7,220,"Clear","SW"
"2390",2014-04-11,1,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,98.609998,0,48.9,36,61,30,10,13.8,210,"Mostly Cloudy","SSW"
"2391",2014-04-11,2,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,98.729998,0,50,35.1,57,29.98,10,9.2,200,"Mostly Cloudy","SSW"
"2392",2014-04-11,3,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,99.33,0,52,34,50,29.95,10,13.8,200,"Overcast","SSW"
"2393",2014-04-11,4,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,99.449997,0,51.1,35.1,54,29.93,10,16.1,200,"Mostly Cloudy","SSW"
"2394",2014-04-11,5,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,104.809996,0,53.1,37,55,29.94,10,12.7,210,"Mostly Cloudy","SSW"
"2395",2014-04-11,6,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,220.609992,0,53.1,37.9,57,29.96,10,12.7,230,"Overcast","SW"
"2396",2014-04-11,7,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,273.079994,1,54,39,57,29.97,10,10.4,220,"Overcast","SW"
"2397",2014-04-11,8,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,282.959993,1,55.9,39,53,29.97,10,8.1,230,"Overcast","SW"
"2398",2014-04-11,9,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,282.589995,1,57,37.9,49,29.99,10,10.4,250,"Overcast","WSW"
"2399",2014-04-11,10,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,281.279991,1,59,41,51,29.99,10,10.4,190,"Mostly Cloudy","South"
"2400",2014-04-11,11,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,279.379993,1,62.1,39.9,44,29.97,10,8.1,220,"Mostly Cloudy","SW"
"2401",2014-04-11,12,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,268.679993,1,63,41,45,29.96,10,10.4,190,"Mostly Cloudy","South"
"2402",2014-04-11,13,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,257.789995,1,64.9,39.9,40,29.95,10,9.2,170,"Mostly Cloudy","South"
"2403",2014-04-11,14,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,244.219991,1,68,39.9,36,29.93,10,8.1,220,"Light Rain","SW"
"2404",2014-04-11,15,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,242.179993,1,68,39.9,36,29.92,10,12.7,230,"Mostly Cloudy","SW"
"2405",2014-04-11,16,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,241.039994,1,68,41,37,29.91,10,11.5,210,"Mostly Cloudy","SSW"
"2406",2014-04-11,17,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,204.789995,1,66.9,41,39,29.94,10,10.4,260,"Mostly Cloudy","West"
"2407",2014-04-11,18,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,161.259996,1,63,46,54,29.96,10,10.4,300,"Overcast","WNW"
"2408",2014-04-11,19,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,151.659998,1,60.1,48,64,29.98,10,6.9,320,"Overcast","NW"
"2409",2014-04-11,20,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,147.439997,0,57.9,48,70,30.01,10,6.9,280,"Overcast","West"
"2410",2014-04-11,21,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,110.599998,0,57.9,46.9,67,30.02,10,10.4,280,"Light Rain","West"
"2411",2014-04-11,22,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,104.139999,0,55.9,45,67,30.01,10,8.1,280,"Overcast","West"
"2412",2014-04-11,23,26908650026,"MILDRED SCHOOL 1","kWh",4,11,2014,6,0,99.16,0,55,43,64,30,10,5.8,300,"Overcast","WNW"
"2413",2014-04-12,0,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,100.639997,0,53.1,43,69,29.99,10,5.8,340,"Light Rain","NNW"
"2414",2014-04-12,1,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,100.209995,0,52,43,71,29.98,9,0,0,"Light Rain","Calm"
"2415",2014-04-12,2,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,100.049992,0,51.1,44.1,77,29.99,9,6.9,330,"Light Rain","NNW"
"2416",2014-04-12,3,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,100.149998,0,50,45,83,30.01,10,4.6,300,"Overcast","WNW"
"2417",2014-04-12,4,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,100.169999,0,50,44.1,80,30.04,10,8.1,290,"Mostly Cloudy","WNW"
"2418",2014-04-12,5,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,101.419997,0,48.9,44.1,83,30.06,10,10.4,290,"Scattered Clouds","WNW"
"2419",2014-04-12,6,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,101.039998,0,48.9,43,80,30.1,10,9.2,290,"Scattered Clouds","WNW"
"2420",2014-04-12,7,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,182.989994,1,51.1,41,68,30.12,10,10.4,290,"Scattered Clouds","WNW"
"2421",2014-04-12,8,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,199.84,1,53.1,39.9,61,30.14,10,11.5,290,"Partly Cloudy","WNW"
"2422",2014-04-12,9,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,208.769998,1,57,39.9,53,30.16,10,6.9,300,"Clear","WNW"
"2423",2014-04-12,10,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,211.389993,1,59,34,39,30.17,10,3.5,310,"Clear","NW"
"2424",2014-04-12,11,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,212.799995,1,62.1,26.1,25,30.17,10,9.2,320,"Partly Cloudy","NW"
"2425",2014-04-12,12,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,210.909996,1,64,28,26,30.15,10,10.4,240,"Scattered Clouds","WSW"
"2426",2014-04-12,13,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,211.969992,1,66.9,28,23,30.12,10,11.5,260,"Mostly Cloudy","West"
"2427",2014-04-12,14,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,144.849995,1,68,28,22,30.11,10,16.1,270,"Scattered Clouds","West"
"2428",2014-04-12,15,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,140.719998,1,68,28,22,30.1,10,13.8,280,"Scattered Clouds","West"
"2429",2014-04-12,16,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,137.879995,1,69.1,28.9,22,30.1,10,12.7,250,"Partly Cloudy","WSW"
"2430",2014-04-12,17,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,129.099995,1,68,28.9,23,30.11,10,11.5,250,"Scattered Clouds","WSW"
"2431",2014-04-12,18,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,128.789999,1,66.9,27,22,30.15,10,13.8,290,"Mostly Cloudy","WNW"
"2432",2014-04-12,19,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,128.089999,1,66,25,21,30.16,10,6.9,320,"Mostly Cloudy","NW"
"2433",2014-04-12,20,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,128.189999,0,62.1,30,30,30.19,10,0,0,"Overcast","Calm"
"2434",2014-04-12,21,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,106.619996,0,55,35.1,47,30.2,10,6.9,190,"Mostly Cloudy","South"
"2435",2014-04-12,22,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,102.979998,0,52,37,57,30.21,10,8.1,190,"Partly Cloudy","South"
"2436",2014-04-12,23,26908650026,"MILDRED SCHOOL 1","kWh",4,12,2014,7,0,103.249997,0,51.1,37.9,61,30.21,10,10.4,200,"Scattered Clouds","SSW"
"2437",2014-04-13,0,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.329996,0,53.1,36,52,30.22,10,4.6,240,"Partly Cloudy","WSW"
"2438",2014-04-13,1,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.359995,0,54,35.1,49,30.23,10,0,0,"Mostly Cloudy","Calm"
"2439",2014-04-13,2,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,104.1,0,50,37,61,30.22,10,4.6,190,"Mostly Cloudy","South"
"2440",2014-04-13,3,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.839997,0,50,37,61,30.23,10,4.6,180,"Mostly Cloudy","South"
"2441",2014-04-13,4,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,104.329999,0,46,37.9,73,30.24,10,5.8,140,"Mostly Cloudy","SE"
"2442",2014-04-13,5,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.919998,0,45,37,74,30.23,10,3.5,150,"Scattered Clouds","SSE"
"2443",2014-04-13,6,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.619998,0,46.9,37.9,71,30.24,10,5.8,170,"Scattered Clouds","South"
"2444",2014-04-13,7,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,111.949998,1,48,37,66,30.24,10,6.9,150,"Mostly Cloudy","SSE"
"2445",2014-04-13,8,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,119.609998,1,50,37,61,30.24,10,0,0,"Overcast","Calm"
"2446",2014-04-13,9,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,130.749999,1,48,37.9,68,30.28,10,11.5,20,"Light Rain","NNE"
"2447",2014-04-13,10,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,133.169998,1,46,41,83,30.25,6,11.5,80,"Rain","East"
"2448",2014-04-13,11,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,133.209995,1,46.9,43,86,30.22,10,12.7,60,"Overcast","ENE"
"2449",2014-04-13,12,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,132.619997,1,46.9,42.1,83,30.21,10,10.4,50,"Overcast","NE"
"2450",2014-04-13,13,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,131.759999,1,48.9,42.1,77,30.19,10,8.1,50,"Overcast","NE"
"2451",2014-04-13,14,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,119.559999,1,51.1,39,63,30.15,10,8.1,60,"Overcast","ENE"
"2452",2014-04-13,15,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,116.299997,1,55.9,41,57,30.09,10,6.9,60,"Mostly Cloudy","ENE"
"2453",2014-04-13,16,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,117.28,1,55.9,41,57,30.05,10,5.8,50,"Mostly Cloudy","NE"
"2454",2014-04-13,17,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,119.1,1,57.9,43,58,30.05,10,8.1,30,"Scattered Clouds","NNE"
"2455",2014-04-13,18,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,118.879999,1,60.1,48.9,67,30.03,10,8.1,190,"Overcast","South"
"2456",2014-04-13,19,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,119.429999,1,60.1,48.9,67,30.04,10,11.5,210,"Mostly Cloudy","SSW"
"2457",2014-04-13,20,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,111.909998,0,55.9,46.9,72,30.05,10,9.2,180,"Mostly Cloudy","South"
"2458",2014-04-13,21,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,105.249999,0,55.9,46.9,72,30.05,10,9.2,200,"Overcast","SSW"
"2459",2014-04-13,22,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,103.599998,0,54,46.9,77,30.04,10,6.9,200,"Overcast","SSW"
"2460",2014-04-13,23,26908650026,"MILDRED SCHOOL 1","kWh",4,13,2014,1,1,102.649998,0,57.9,50,75,30.03,10,12.7,220,"Overcast","SW"
"2461",2014-04-14,0,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,102.529998,0,57,50,77,30.02,10,10.4,220,"Mostly Cloudy","SW"
"2462",2014-04-14,1,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,103.089997,0,57.9,50,75,30.01,10,11.5,210,"Scattered Clouds","SSW"
"2463",2014-04-14,2,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,102.96,0,59,51.1,75,30.01,10,16.1,220,"Mostly Cloudy","SW"
"2464",2014-04-14,3,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,102.919997,0,59,51.1,75,30,10,16.1,220,"Partly Cloudy","SW"
"2465",2014-04-14,4,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,103.059997,0,57.9,51.1,78,29.99,10,16.1,210,"Scattered Clouds","SSW"
"2466",2014-04-14,5,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,113.219996,0,57.9,51.1,78,29.99,10,13.8,210,"Scattered Clouds","SSW"
"2467",2014-04-14,6,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,212.119998,0,59,51.1,75,29.99,10,13.8,210,"Mostly Cloudy","SSW"
"2468",2014-04-14,7,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,280.389995,1,61,52,72,29.99,10,17.3,210,"Overcast","SSW"
"2469",2014-04-14,8,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,288.869996,1,64.9,53.1,65,29.99,10,13.8,220,"Mostly Cloudy","SW"
"2470",2014-04-14,9,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,289.729991,1,69.1,54,58,29.98,10,20.7,220,"Scattered Clouds","SW"
"2471",2014-04-14,10,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,288.539993,1,72,53.1,51,29.96,10,26.5,210,"Scattered Clouds","SSW"
"2472",2014-04-14,11,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,284.919996,1,75,54,48,29.96,10,25.3,200,"Mostly Cloudy","SSW"
"2473",2014-04-14,12,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,276.869996,1,73.9,52,46,29.94,10,28.8,220,"Mostly Cloudy","SW"
"2474",2014-04-14,13,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,265.529993,1,73,51.1,46,29.92,10,32.2,220,"Overcast","SW"
"2475",2014-04-14,14,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,249.169995,1,71.1,51.1,49,29.91,10,29.9,220,"Overcast","SW"
"2476",2014-04-14,15,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,243.749994,1,72,50,46,29.91,10,33.4,210,"Overcast","SSW"
"2477",2014-04-14,16,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,248.349995,1,70,51.1,51,29.9,10,26.5,220,"Overcast","SW"
"2478",2014-04-14,17,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,214.049994,1,66.9,51.1,57,29.89,10,23,210,"Overcast","SSW"
"2479",2014-04-14,18,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,163.969996,1,66,51.1,59,29.89,10,20.7,210,"Overcast","SSW"
"2480",2014-04-14,19,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,151.859999,1,63,51.1,65,29.91,10,20.7,190,"Overcast","South"
"2481",2014-04-14,20,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,146.279997,0,62.1,51.1,67,29.91,10,25.3,200,"Overcast","SSW"
"2482",2014-04-14,21,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,112.089997,0,61,52,72,29.92,10,26.5,210,"Overcast","SSW"
"2483",2014-04-14,22,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,105.949999,0,60.1,52,75,29.91,10,19.6,200,"Overcast","SSW"
"2484",2014-04-14,23,26908650026,"MILDRED SCHOOL 1","kWh",4,14,2014,2,1,99.24,0,61,53.1,75,29.91,10,23,200,"Mostly Cloudy","SSW"
"2485",2014-04-15,0,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,100.579999,0,61,55,81,29.91,10,20.7,200,"Mostly Cloudy","SSW"
"2486",2014-04-15,1,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,100.419998,0,61,55,81,29.89,10,20.7,210,"Overcast","SSW"
"2487",2014-04-15,2,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,100.069998,0,61,55.9,83,29.88,10,20.7,200,"Overcast","SSW"
"2488",2014-04-15,3,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,100.399999,0,60.45,55.2,82.5,29.875,9.5,20.7,200,"Overcast","SSW"
"2489",2014-04-15,4,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,103.059998,0,60.5666666666667,55.2666666666667,82.3333333333333,29.8766666666667,10,20.7333333333333,200,"Overcast","SSW"
"2490",2014-04-15,5,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,111.109998,0,60.1,55,83,29.86,10,17.3,200,"Mostly Cloudy","SSW"
"2491",2014-04-15,6,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,220.229995,0,58.0333333333333,55.5666666666667,91.6666666666667,29.8566666666667,2.5,15.7333333333333,190,"Light Rain","South"
"2492",2014-04-15,7,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,271.459993,1,58.4,55.5666666666667,90.6666666666667,29.84,3,17.3,193.333333333333,"Overcast","South"
"2493",2014-04-15,8,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,278.599995,1,60.9,57.1,87.5,29.82,8,19,195,"Overcast","South"
"2494",2014-04-15,9,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,278.549993,1,60.9,57.55,89,29.79,2.25,24.2,190,"Light Rain","South"
"2495",2014-04-15,10,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,279.159996,1,62.1,55.9,80,29.77,2,25.3,190,"Overcast","South"
"2496",2014-04-15,11,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,277.559991,1,63.75,54.7,72.5,29.75,10,29.35,190,"Overcast","South"
"2497",2014-04-15,12,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,269.939994,1,68,55,63,29.69,10,35.7,200,"Overcast","SSW"
"2498",2014-04-15,13,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,261.759995,1,62.7333333333333,57.1333333333333,81.6666666666667,29.6766666666667,3.6,31.4666666666667,200,"Light Rain","SSW"
"2499",2014-04-15,14,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,250.419992,1,62.35,57.55,84,29.66,4,32.2,195,"Light Rain","South"
"2500",2014-04-15,15,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,242.779996,1,61.92,57.16,84.2,29.618,2.86,32,194,"Light Rain","South"
"2501",2014-04-15,16,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,244.389994,1,61.9,57.1,84.5,29.61,6,30.5,200,"Light Rain","SSW"
"2502",2014-04-15,17,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,213.629993,1,62.1,57,84,29.6,5,29.9,200,"Light Rain","SSW"
"2503",2014-04-15,18,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,169.259998,1,60.5666666666667,56.7666666666667,87.3333333333333,29.5866666666667,7.33333333333333,25.3333333333333,196.666666666667,"Light Rain","SSW"
"2504",2014-04-15,19,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,155.859999,1,59,55.65,89,29.585,8,23,200,"Light Rain","SSW"
"2505",2014-04-15,20,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,148.709998,0,61,57.9,90,29.58,3,21.9,200,"Rain","SSW"
"2506",2014-04-15,21,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,110.9,0,58.3333333333333,55.5333333333333,90.3333333333333,29.61,3.66666666666667,18.0333333333333,260,"Rain","SSW"
"2507",2014-04-15,22,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,106.299997,0,51.8,48.55,88.75,29.6525,7.75,17.575,285,"Light Rain","West"
"2508",2014-04-15,23,26908650026,"MILDRED SCHOOL 1","kWh",4,15,2014,3,1,100.429998,0,46.2666666666667,41.6,83.6666666666667,29.71,5.33333333333333,21.1333333333333,300,"Rain","WNW"
"2509",2014-04-16,0,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,100.389996,0,43.1666666666667,38.4666666666667,83.3333333333333,29.7633333333333,3,18.4,313.333333333333,"Rain","NW"
"2510",2014-04-16,1,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,100.559997,0,40.275,36.375,86,29.7775,4,18.45,320,"Rain","NW"
"2511",2014-04-16,2,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,100.689999,0,39.1,33.45,80,29.81,7,17.85,315,"Light Rain","NW"
"2512",2014-04-16,3,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,100.579998,0,36.3333333333333,32.6,86.6666666666667,29.8466666666667,5.5,13.0666666666667,316.666666666667,"Light Snow","NW"
"2513",2014-04-16,4,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,103.129999,0,33.84,30.34,87.4,29.89,2.44,12.9,304,"Ice Pellets","NW"
"2514",2014-04-16,5,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,111.459999,0,34.2333333333333,28.5666666666667,80,29.9466666666667,10,14.6,323.333333333333,"Overcast","NW"
"2515",2014-04-16,6,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,214.539994,0,33.45,19.65,57.5,30.05,10,21.9,320,"Mostly Cloudy","NW"
"2516",2014-04-16,7,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,263.209993,1,30.9,19,61,30.15,10,16.1,330,"Scattered Clouds","NNW"
"2517",2014-04-16,8,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,273.539992,1,33.1,18,54,30.19,10,19.6,320,"Scattered Clouds","NW"
"2518",2014-04-16,9,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,276.089994,1,35.1,19,52,30.24,10,21.9,310,"Scattered Clouds","NW"
"2519",2014-04-16,10,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,275.279992,1,36,18,48,30.27,10,19.6,330,"Scattered Clouds","NNW"
"2520",2014-04-16,11,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,273.429994,1,37.9,19,47,30.3,10,15,310,"Scattered Clouds","NW"
"2521",2014-04-16,12,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,267.329996,1,39.9,17.1,40,30.32,10,18.4,340,"Partly Cloudy","NNW"
"2522",2014-04-16,13,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,257.129993,1,42.1,18,38,30.36,10,17.3,330,"Partly Cloudy","NNW"
"2523",2014-04-16,14,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,248.219996,1,43,16,34,30.36,10,13.8,330,"Partly Cloudy","NNW"
"2524",2014-04-16,15,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,243.059992,1,44.1,14,30,30.38,10,19.6,350,"Clear","North"
"2525",2014-04-16,16,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,244.899995,1,44.1,15.1,31,30.41,10,18.4,340,"Clear","NNW"
"2526",2014-04-16,17,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,213.839992,1,43,15.1,32,30.43,10,16.1,330,"Partly Cloudy","NNW"
"2527",2014-04-16,18,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,168.179998,1,41,14,33,30.46,10,15,340,"Partly Cloudy","NNW"
"2528",2014-04-16,19,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,155.359996,1,39,12,33,30.51,10,12.7,360,"Partly Cloudy","North"
"2529",2014-04-16,20,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,151.079998,0,37.9,12.9,36,30.55,10,9.2,360,"Clear","North"
"2530",2014-04-16,21,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,111.84,0,36,12.9,39,30.57,10,9.2,350,"Clear","North"
"2531",2014-04-16,22,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,107.069997,0,35.1,15.1,44,30.59,10,10.4,10,"Clear","North"
"2532",2014-04-16,23,26908650026,"MILDRED SCHOOL 1","kWh",4,16,2014,4,1,99.429998,0,34,14,44,30.62,10,9.2,10,"Clear","North"
"2533",2014-04-17,0,26908650026,"MILDRED SCHOOL 1","kWh",4,17,2014,5,1,100.899997,0,33.1,15.1,48,30.63,10,13.8,20,"Clear","NNE"
"2534",2014-04-17,1,26908650026,"MILDRED SCHOOL 1","kWh",4,17,2014,5,1,101.019996,0,32,17.1,54,30.66,10,11.5,10,"Clear","North"
"2535",2014-04-17,2,26908650026,"MILDRED SCHOOL 1","kWh",4,17,2014,5,1,101.289997,0,32,19,59,30.67,10,9.2,10,"Clear","North"
